route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed
1024,1604A2876,106141A1604B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105881A1602B2876,,Hoboken,0,,9,0
861,1602A2876,106736A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106755A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106746A1602B2876,,Journal Square,0,,6,0
862,1602A2876,107156A1602B2876,,Newark,0,,8,0
1024,1602A2876,106531A1602B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106648A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106492A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1603A2876,106978A1603B2876,,Newark,0,,8,0
859,1602A2876,105765A1602B2876,,33rd Street,1,,2,0
862,1602A2876,107117A1602B2876,,Newark,0,,8,0
861,1602A2876,106800A1602B2876,,Journal Square,0,,6,0
860,1602A2876,106070A1602B2876,,Hoboken,0,,3,0
859,1602A2876,105750A1602B2876,,33rd Street,1,,2,0
1024,1604A2876,106124A1604B2876,,33rd via Hoboken,1,,1,0
862,1603A2876,106986A1603B2876,,World Trade Center,1,,10,0
1024,1603A2876,106383A1603B2876,,33rd via Hoboken,1,,1,0
862,1604A2876,106891A1604B2876,,World Trade Center,1,,10,0
862,1602A2876,107095A1602B2876,,Newark,0,,8,0
1024,1604A2876,106171A1604B2876,,33rd via Hoboken,1,,1,0
862,1603A2876,106971A1603B2876,,Newark,0,,8,0
861,1602A2876,106689A1602B2876,,Journal Square,0,,6,0
862,1602A2876,107181A1602B2876,,Newark,0,,8,0
862,1602A2876,107283A1602B2876,,World Trade Center,1,,10,0
862,1603A2876,106991A1603B2876,,World Trade Center,1,,10,0
861,1602A2876,106767A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106638A1602B2876,,33rd Street,1,,7,0
860,1602A2876,106055A1602B2876,,Hoboken,0,,3,0
862,1602A2876,107126A1602B2876,,Newark,0,,8,0
862,1602A2876,107161A1602B2876,,Newark,0,,8,0
862,1604A2876,106895A1604B2876,,World Trade Center,1,,10,0
861,1602A2876,106794A1602B2876,,Journal Square,0,,6,0
860,1602A2876,105944A1602B2876,,World Trade Center,1,,4,0
859,1602A2876,105838A1602B2876,,Hoboken,0,,9,0
1024,1604A2876,106180A1604B2876,,33rd via Hoboken,1,,1,0
1024,1604A2876,106173A1604B2876,,33rd via Hoboken,1,,1,0
861,1602A2876,106713A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106742A1602B2876,,Journal Square,0,,6,0
862,1604A2876,106845A1604B2876,,Newark,0,,8,0
859,1602A2876,105823A1602B2876,,Hoboken,0,,9,0
860,1602A2876,106095A1602B2876,,Hoboken,0,,3,0
861,1602A2876,106549A1602B2876,,33rd Street,1,,7,0
1024,1604A2876,106233A1604B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,105994A1602B2876,,World Trade Center,1,,4,0
861,1602A2876,106737A1602B2876,,Journal Square,0,,6,0
1024,1603A2876,106396A1603B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,105998A1602B2876,,World Trade Center,1,,4,0
1024,1603A2876,106476A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1604A2876,106181A1604B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107340A1602B2876,,World Trade Center,1,,10,0
859,1602A2876,105754A1602B2876,,33rd Street,1,,2,0
862,1604A2876,106908A1604B2876,,World Trade Center,1,,10,0
1024,1603A2876,106356A1603B2876,,33rd via Hoboken,1,,1,0
1024,1604A2876,106273A1604B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,106069A1602B2876,,Hoboken,0,,3,0
1024,1603A2876,106313A1603B2876,,33rd via Hoboken,1,,1,0
1024,1603A2876,106362A1603B2876,,33rd via Hoboken,1,,1,0
1024,1603A2876,106368A1603B2876,,33rd via Hoboken,1,,1,0
1024,1603A2876,106404A1603B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,105911A1602B2876,,World Trade Center,1,,4,0
862,1603A2876,106967A1603B2876,,Newark,0,,8,0
862,1602A2876,107251A1602B2876,,World Trade Center,1,,10,0
859,1602A2876,105766A1602B2876,,33rd Street,1,,2,0
859,1602A2876,105837A1602B2876,,Hoboken,0,,9,0
862,1603A2876,106993A1603B2876,,World Trade Center,1,,10,0
862,1603A2876,106920A1603B2876,,Newark,0,,8,0
862,1602A2876,107110A1602B2876,,Newark,0,,8,0
859,1602A2876,105708A1602B2876,,33rd Street,1,,2,0
862,1604A2876,106913A1604B2876,,World Trade Center,1,,10,0
861,1602A2876,106621A1602B2876,,33rd Street,1,,7,0
862,1604A2876,106860A1604B2876,,Newark,0,,8,0
861,1602A2876,106610A1602B2876,,33rd Street,1,,7,0
1024,1604A2876,106194A1604B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,106111A1602B2876,,Hoboken,0,,3,0
861,1602A2876,106698A1602B2876,,Journal Square,0,,6,0
859,1602A2876,105772A1602B2876,,33rd Street,1,,2,0
861,1602A2876,106785A1602B2876,,Journal Square,0,,6,0
860,1602A2876,106119A1602B2876,,Hoboken,0,,3,0
860,1602A2876,106073A1602B2876,,Hoboken,0,,3,0
859,1602A2876,105709A1602B2876,,33rd Street,1,,2,0
861,1602A2876,106715A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106589A1602B2876,,33rd Street,1,,7,0
860,1602A2876,106105A1602B2876,,Hoboken,0,,3,0
860,1602A2876,106066A1602B2876,,Hoboken,0,,3,0
861,1602A2876,106718A1602B2876,,Journal Square,0,,6,0
1024,1604A2876,106263A1604B2876,,Journal Square via Hoboken,0,,5,0
859,1602A2876,105877A1602B2876,,Hoboken,0,,9,0
859,1602A2876,105795A1602B2876,,33rd Street,1,,2,0
860,1602A2876,105936A1602B2876,,World Trade Center,1,,4,0
861,1602A2876,106727A1602B2876,,Journal Square,0,,6,0
862,1603A2876,106996A1603B2876,,World Trade Center,1,,10,0
1024,1602A2876,106528A1602B2876,,Journal Square via Hoboken,0,,5,0
862,1604A2876,106843A1604B2876,,Newark,0,,8,0
861,1602A2876,106630A1602B2876,,33rd Street,1,,7,0
859,1602A2876,105862A1602B2876,,Hoboken,0,,9,0
862,1602A2876,107077A1602B2876,,Newark,0,,8,0
862,1603A2876,106994A1603B2876,,World Trade Center,1,,10,0
859,1602A2876,105706A1602B2876,,33rd Street,1,,2,0
1024,1603A2876,106486A1603B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106677A1602B2876,,Journal Square,0,,6,0
859,1602A2876,105747A1602B2876,,33rd Street,1,,2,0
861,1602A2876,106611A1602B2876,,33rd Street,1,,7,0
860,1602A2876,105919A1602B2876,,World Trade Center,1,,4,0
862,1602A2876,107209A1602B2876,,World Trade Center,1,,10,0
862,1602A2876,107199A1602B2876,,World Trade Center,1,,10,0
862,1602A2876,107316A1602B2876,,World Trade Center,1,,10,0
862,1602A2876,107182A1602B2876,,Newark,0,,8,0
862,1602A2876,107129A1602B2876,,Newark,0,,8,0
1024,1604A2876,106135A1604B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,105991A1602B2876,,World Trade Center,1,,4,0
859,1602A2876,105909A1602B2876,,Hoboken,0,,9,0
1024,1604A2876,106276A1604B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,106094A1602B2876,,Hoboken,0,,3,0
860,1602A2876,105975A1602B2876,,World Trade Center,1,,4,0
859,1602A2876,105793A1602B2876,,33rd Street,1,,2,0
862,1604A2876,106905A1604B2876,,World Trade Center,1,,10,0
862,1604A2876,106909A1604B2876,,World Trade Center,1,,10,0
862,1603A2876,106981A1603B2876,,World Trade Center,1,,10,0
860,1602A2876,106115A1602B2876,,Hoboken,0,,3,0
859,1602A2876,105852A1602B2876,,Hoboken,0,,9,0
862,1602A2876,107082A1602B2876,,Newark,0,,8,0
1024,1603A2876,106353A1603B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,106116A1602B2876,,Hoboken,0,,3,0
862,1602A2876,107321A1602B2876,,World Trade Center,1,,10,0
861,1602A2876,106795A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106760A1602B2876,,Journal Square,0,,6,0
1024,1603A2876,106470A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1604A2876,106807A1604B2876,,Newark,0,,8,0
1024,1604A2876,106228A1604B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106747A1602B2876,,Journal Square,0,,6,0
1024,1604A2876,106235A1604B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,105960A1602B2876,,World Trade Center,1,,4,0
860,1602A2876,106006A1602B2876,,World Trade Center,1,,4,0
1024,1603A2876,106410A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1602A2876,106517A1602B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105792A1602B2876,,33rd Street,1,,2,0
1024,1604A2876,106127A1604B2876,,33rd via Hoboken,1,,1,0
1024,1603A2876,106330A1603B2876,,33rd via Hoboken,1,,1,0
1024,1604A2876,106295A1604B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106686A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106617A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106423A1603B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106772A1602B2876,,Journal Square,0,,6,0
862,1603A2876,106939A1603B2876,,Newark,0,,8,0
1024,1602A2876,106529A1602B2876,,Journal Square via Hoboken,0,,5,0
1024,1604A2876,106129A1604B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105889A1602B2876,,Hoboken,0,,9,0
1024,1604A2876,106244A1604B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106633A1602B2876,,33rd Street,1,,7,0
862,1603A2876,106933A1603B2876,,Newark,0,,8,0
862,1603A2876,107019A1603B2876,,World Trade Center,1,,10,0
862,1603A2876,106987A1603B2876,,World Trade Center,1,,10,0
861,1602A2876,106683A1602B2876,,Journal Square,0,,6,0
1024,1604A2876,106267A1604B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107231A1602B2876,,World Trade Center,1,,10,0
860,1602A2876,105954A1602B2876,,World Trade Center,1,,4,0
862,1604A2876,106886A1604B2876,,World Trade Center,1,,10,0
861,1602A2876,106579A1602B2876,,33rd Street,1,,7,0
1024,1604A2876,106168A1604B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105707A1602B2876,,33rd Street,1,,2,0
1024,1603A2876,106402A1603B2876,,33rd via Hoboken,1,,1,0
861,1602A2876,106586A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106417A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106431A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1602A2876,106518A1602B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107279A1602B2876,,World Trade Center,1,,10,0
862,1602A2876,107258A1602B2876,,World Trade Center,1,,10,0
1024,1604A2876,106224A1604B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107186A1602B2876,,Newark,0,,8,0
1024,1604A2876,106148A1604B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107048A1602B2876,,Newark,0,,8,0
862,1602A2876,107228A1602B2876,,World Trade Center,1,,10,0
1024,1603A2876,106364A1603B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,106036A1602B2876,,Hoboken,0,,3,0
1024,1604A2876,106237A1604B2876,,Journal Square via Hoboken,0,,5,0
1024,1604A2876,106258A1604B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106650A1602B2876,,33rd Street,1,,7,0
862,1603A2876,107018A1603B2876,,World Trade Center,1,,10,0
859,1602A2876,105831A1602B2876,,Hoboken,0,,9,0
861,1602A2876,106732A1602B2876,,Journal Square,0,,6,0
860,1602A2876,106051A1602B2876,,Hoboken,0,,3,0
862,1604A2876,106835A1604B2876,,Newark,0,,8,0
862,1602A2876,107133A1602B2876,,Newark,0,,8,0
862,1602A2876,107065A1602B2876,,Newark,0,,8,0
860,1602A2876,105930A1602B2876,,World Trade Center,1,,4,0
860,1602A2876,105986A1602B2876,,World Trade Center,1,,4,0
860,1602A2876,106113A1602B2876,,Hoboken,0,,3,0
862,1602A2876,107128A1602B2876,,Newark,0,,8,0
1024,1603A2876,106469A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1604A2876,106874A1604B2876,,World Trade Center,1,,10,0
859,1602A2876,105742A1602B2876,,33rd Street,1,,2,0
861,1602A2876,106790A1602B2876,,Journal Square,0,,6,0
860,1602A2876,105929A1602B2876,,World Trade Center,1,,4,0
861,1602A2876,106537A1602B2876,,33rd Street,1,,7,0
860,1602A2876,106085A1602B2876,,Hoboken,0,,3,0
861,1602A2876,106584A1602B2876,,33rd Street,1,,7,0
861,1602A2876,106803A1602B2876,,Journal Square,0,,6,0
860,1602A2876,105958A1602B2876,,World Trade Center,1,,4,0
859,1602A2876,105809A1602B2876,,Hoboken,0,,9,0
862,1602A2876,107305A1602B2876,,World Trade Center,1,,10,0
861,1602A2876,106643A1602B2876,,33rd Street,1,,7,0
862,1602A2876,107223A1602B2876,,World Trade Center,1,,10,0
861,1602A2876,106694A1602B2876,,Journal Square,0,,6,0
859,1602A2876,105819A1602B2876,,Hoboken,0,,9,0
860,1602A2876,105972A1602B2876,,World Trade Center,1,,4,0
862,1604A2876,106824A1604B2876,,Newark,0,,8,0
862,1604A2876,106867A1604B2876,,World Trade Center,1,,10,0
862,1602A2876,107175A1602B2876,,Newark,0,,8,0
1024,1603A2876,106398A1603B2876,,33rd via Hoboken,1,,1,0
862,1603A2876,107036A1603B2876,,World Trade Center,1,,10,0
860,1602A2876,106096A1602B2876,,Hoboken,0,,3,0
861,1602A2876,106802A1602B2876,,Journal Square,0,,6,0
1024,1603A2876,106381A1603B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107123A1602B2876,,Newark,0,,8,0
862,1603A2876,107027A1603B2876,,World Trade Center,1,,10,0
1024,1603A2876,106503A1603B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,106089A1602B2876,,Hoboken,0,,3,0
1024,1603A2876,106416A1603B2876,,Journal Square via Hoboken,0,,5,0
859,1602A2876,105818A1602B2876,,Hoboken,0,,9,0
862,1604A2876,106896A1604B2876,,World Trade Center,1,,10,0
862,1602A2876,107318A1602B2876,,World Trade Center,1,,10,0
1024,1604A2876,106266A1604B2876,,Journal Square via Hoboken,0,,5,0
862,1604A2876,106881A1604B2876,,World Trade Center,1,,10,0
1024,1603A2876,106488A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1603A2876,107025A1603B2876,,World Trade Center,1,,10,0
1024,1603A2876,106395A1603B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107101A1602B2876,,Newark,0,,8,0
862,1603A2876,107004A1603B2876,,World Trade Center,1,,10,0
862,1604A2876,106853A1604B2876,,Newark,0,,8,0
860,1602A2876,106004A1602B2876,,World Trade Center,1,,4,0
1024,1604A2876,106236A1604B2876,,Journal Square via Hoboken,0,,5,0
1024,1604A2876,106262A1604B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107326A1602B2876,,World Trade Center,1,,10,0
1024,1603A2876,106454A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107295A1602B2876,,World Trade Center,1,,10,0
862,1602A2876,107333A1602B2876,,World Trade Center,1,,10,0
1024,1603A2876,106401A1603B2876,,33rd via Hoboken,1,,1,0
862,1603A2876,106950A1603B2876,,Newark,0,,8,0
862,1604A2876,106919A1604B2876,,World Trade Center,1,,10,0
862,1602A2876,107054A1602B2876,,Newark,0,,8,0
859,1602A2876,105785A1602B2876,,33rd Street,1,,2,0
862,1602A2876,107131A1602B2876,,Newark,0,,8,0
1024,1604A2876,106257A1604B2876,,Journal Square via Hoboken,0,,5,0
1024,1604A2876,106140A1604B2876,,33rd via Hoboken,1,,1,0
862,1603A2876,106948A1603B2876,,Newark,0,,8,0
1024,1604A2876,106203A1604B2876,,33rd via Hoboken,1,,1,0
1024,1604A2876,106240A1604B2876,,Journal Square via Hoboken,0,,5,0
862,1603A2876,106961A1603B2876,,Newark,0,,8,0
859,1602A2876,105907A1602B2876,,Hoboken,0,,9,0
861,1602A2876,106607A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106482A1603B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106651A1602B2876,,33rd Street,1,,7,0
862,1602A2876,107060A1602B2876,,Newark,0,,8,0
1024,1603A2876,106481A1603B2876,,Journal Square via Hoboken,0,,5,0
859,1602A2876,105771A1602B2876,,33rd Street,1,,2,0
861,1602A2876,106566A1602B2876,,33rd Street,1,,7,0
862,1602A2876,107193A1602B2876,,Newark,0,,8,0
862,1602A2876,107263A1602B2876,,World Trade Center,1,,10,0
862,1602A2876,107219A1602B2876,,World Trade Center,1,,10,0
860,1602A2876,106009A1602B2876,,World Trade Center,1,,4,0
862,1604A2876,106882A1604B2876,,World Trade Center,1,,10,0
1024,1604A2876,106249A1604B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106750A1602B2876,,Journal Square,0,,6,0
862,1604A2876,106809A1604B2876,,Newark,0,,8,0
861,1602A2876,106777A1602B2876,,Journal Square,0,,6,0
859,1602A2876,105693A1602B2876,,33rd Street,1,,2,0
861,1602A2876,106578A1602B2876,,33rd Street,1,,7,0
859,1602A2876,105846A1602B2876,,Hoboken,0,,9,0
860,1602A2876,106040A1602B2876,,Hoboken,0,,3,0
1024,1603A2876,106380A1603B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105729A1602B2876,,33rd Street,1,,2,0
1024,1604A2876,106287A1604B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106452A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107070A1602B2876,,Newark,0,,8,0
862,1602A2876,107221A1602B2876,,World Trade Center,1,,10,0
860,1602A2876,106106A1602B2876,,Hoboken,0,,3,0
862,1602A2876,107125A1602B2876,,Newark,0,,8,0
1024,1604A2876,106279A1604B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106614A1602B2876,,33rd Street,1,,7,0
862,1603A2876,107015A1603B2876,,World Trade Center,1,,10,0
860,1602A2876,105988A1602B2876,,World Trade Center,1,,4,0
1024,1604A2876,106128A1604B2876,,33rd via Hoboken,1,,1,0
1024,1603A2876,106491A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107276A1602B2876,,World Trade Center,1,,10,0
859,1602A2876,105760A1602B2876,,33rd Street,1,,2,0
862,1602A2876,107138A1602B2876,,Newark,0,,8,0
1024,1603A2876,106422A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106304A1603B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,106062A1602B2876,,Hoboken,0,,3,0
861,1602A2876,106665A1602B2876,,33rd Street,1,,7,0
862,1602A2876,107047A1602B2876,,Newark,0,,8,0
861,1602A2876,106655A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106487A1603B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,106008A1602B2876,,World Trade Center,1,,4,0
860,1602A2876,105921A1602B2876,,World Trade Center,1,,4,0
1024,1603A2876,106414A1603B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,106097A1602B2876,,Hoboken,0,,3,0
862,1604A2876,106910A1604B2876,,World Trade Center,1,,10,0
1024,1603A2876,106507A1603B2876,,Journal Square via Hoboken,0,,5,0
859,1602A2876,105744A1602B2876,,33rd Street,1,,2,0
862,1602A2876,107136A1602B2876,,Newark,0,,8,0
861,1602A2876,106557A1602B2876,,33rd Street,1,,7,0
1024,1602A2876,106534A1602B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106349A1603B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,105999A1602B2876,,World Trade Center,1,,4,0
861,1602A2876,106708A1602B2876,,Journal Square,0,,6,0
862,1603A2876,106997A1603B2876,,World Trade Center,1,,10,0
861,1602A2876,106620A1602B2876,,33rd Street,1,,7,0
862,1604A2876,106837A1604B2876,,Newark,0,,8,0
861,1602A2876,106658A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106408A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1604A2876,106828A1604B2876,,Newark,0,,8,0
860,1602A2876,106114A1602B2876,,Hoboken,0,,3,0
862,1602A2876,107287A1602B2876,,World Trade Center,1,,10,0
1024,1604A2876,106265A1604B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106605A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106458A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1604A2876,106892A1604B2876,,World Trade Center,1,,10,0
1024,1604A2876,106212A1604B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106554A1602B2876,,33rd Street,1,,7,0
1024,1602A2876,106526A1602B2876,,Journal Square via Hoboken,0,,5,0
1024,1604A2876,106185A1604B2876,,33rd via Hoboken,1,,1,0
1024,1603A2876,106501A1603B2876,,Journal Square via Hoboken,0,,5,0
859,1602A2876,105738A1602B2876,,33rd Street,1,,2,0
1024,1603A2876,106333A1603B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105796A1602B2876,,33rd Street,1,,2,0
861,1602A2876,106606A1602B2876,,33rd Street,1,,7,0
862,1602A2876,107046A1602B2876,,Newark,0,,8,0
862,1602A2876,107272A1602B2876,,World Trade Center,1,,10,0
859,1602A2876,105871A1602B2876,,Hoboken,0,,9,0
861,1602A2876,106552A1602B2876,,33rd Street,1,,7,0
1024,1604A2876,106157A1604B2876,,33rd via Hoboken,1,,1,0
1024,1604A2876,106250A1604B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,105953A1602B2876,,World Trade Center,1,,4,0
861,1602A2876,106775A1602B2876,,Journal Square,0,,6,0
862,1603A2876,107001A1603B2876,,World Trade Center,1,,10,0
861,1602A2876,106675A1602B2876,,Journal Square,0,,6,0
1024,1604A2876,106253A1604B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106436A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1603A2876,106937A1603B2876,,Newark,0,,8,0
859,1602A2876,105725A1602B2876,,33rd Street,1,,2,0
862,1604A2876,106904A1604B2876,,World Trade Center,1,,10,0
1024,1603A2876,106343A1603B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107307A1602B2876,,World Trade Center,1,,10,0
861,1602A2876,106691A1602B2876,,Journal Square,0,,6,0
1024,1604A2876,106142A1604B2876,,33rd via Hoboken,1,,1,0
861,1602A2876,106571A1602B2876,,33rd Street,1,,7,0
862,1602A2876,107310A1602B2876,,World Trade Center,1,,10,0
1024,1604A2876,106238A1604B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106348A1603B2876,,33rd via Hoboken,1,,1,0
861,1602A2876,106787A1602B2876,,Journal Square,0,,6,0
1024,1604A2876,106252A1604B2876,,Journal Square via Hoboken,0,,5,0
1024,1602A2876,106535A1602B2876,,Journal Square via Hoboken,0,,5,0
862,1604A2876,106911A1604B2876,,World Trade Center,1,,10,0
862,1602A2876,107169A1602B2876,,Newark,0,,8,0
859,1602A2876,105803A1602B2876,,Hoboken,0,,9,0
862,1602A2876,107051A1602B2876,,Newark,0,,8,0
861,1602A2876,106740A1602B2876,,Journal Square,0,,6,0
862,1604A2876,106877A1604B2876,,World Trade Center,1,,10,0
860,1602A2876,105985A1602B2876,,World Trade Center,1,,4,0
861,1602A2876,106704A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106550A1602B2876,,33rd Street,1,,7,0
862,1602A2876,107086A1602B2876,,Newark,0,,8,0
1024,1603A2876,106494A1603B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106786A1602B2876,,Journal Square,0,,6,0
862,1603A2876,106995A1603B2876,,World Trade Center,1,,10,0
862,1604A2876,106827A1604B2876,,Newark,0,,8,0
862,1602A2876,107274A1602B2876,,World Trade Center,1,,10,0
859,1602A2876,105732A1602B2876,,33rd Street,1,,2,0
860,1602A2876,106025A1602B2876,,Hoboken,0,,3,0
861,1602A2876,106592A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106346A1603B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,106120A1602B2876,,Hoboken,0,,3,0
1024,1604A2876,106187A1604B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107116A1602B2876,,Newark,0,,8,0
859,1602A2876,105899A1602B2876,,Hoboken,0,,9,0
861,1602A2876,106656A1602B2876,,33rd Street,1,,7,0
862,1602A2876,107183A1602B2876,,Newark,0,,8,0
861,1602A2876,106672A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106546A1602B2876,,33rd Street,1,,7,0
860,1602A2876,105915A1602B2876,,World Trade Center,1,,4,0
1024,1603A2876,106455A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106490A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107240A1602B2876,,World Trade Center,1,,10,0
1024,1604A2876,106143A1604B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105822A1602B2876,,Hoboken,0,,9,0
862,1604A2876,106814A1604B2876,,Newark,0,,8,0
1024,1602A2876,106512A1602B2876,,33rd via Hoboken,1,,1,0
862,1603A2876,106945A1603B2876,,Newark,0,,8,0
1024,1604A2876,106274A1604B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106615A1602B2876,,33rd Street,1,,7,0
862,1604A2876,106897A1604B2876,,World Trade Center,1,,10,0
861,1602A2876,106623A1602B2876,,33rd Street,1,,7,0
862,1604A2876,106834A1604B2876,,Newark,0,,8,0
860,1602A2876,106104A1602B2876,,Hoboken,0,,3,0
859,1602A2876,105741A1602B2876,,33rd Street,1,,2,0
861,1602A2876,106764A1602B2876,,Journal Square,0,,6,0
862,1602A2876,107222A1602B2876,,World Trade Center,1,,10,0
860,1602A2876,105977A1602B2876,,World Trade Center,1,,4,0
862,1602A2876,107177A1602B2876,,Newark,0,,8,0
861,1602A2876,106805A1602B2876,,Journal Square,0,,6,0
860,1602A2876,106021A1602B2876,,Hoboken,0,,3,0
859,1602A2876,105780A1602B2876,,33rd Street,1,,2,0
862,1603A2876,106951A1603B2876,,Newark,0,,8,0
860,1602A2876,106037A1602B2876,,Hoboken,0,,3,0
862,1602A2876,107217A1602B2876,,World Trade Center,1,,10,0
860,1602A2876,106020A1602B2876,,Hoboken,0,,3,0
1024,1603A2876,106389A1603B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107157A1602B2876,,Newark,0,,8,0
862,1602A2876,107114A1602B2876,,Newark,0,,8,0
862,1603A2876,106980A1603B2876,,Newark,0,,8,0
862,1602A2876,107066A1602B2876,,Newark,0,,8,0
860,1602A2876,106010A1602B2876,,World Trade Center,1,,4,0
1024,1603A2876,106441A1603B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,106101A1602B2876,,Hoboken,0,,3,0
1024,1603A2876,106360A1603B2876,,33rd via Hoboken,1,,1,0
1024,1603A2876,106367A1603B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105866A1602B2876,,Hoboken,0,,9,0
860,1602A2876,106082A1602B2876,,Hoboken,0,,3,0
862,1604A2876,106875A1604B2876,,World Trade Center,1,,10,0
862,1603A2876,107017A1603B2876,,World Trade Center,1,,10,0
1024,1603A2876,106406A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106474A1603B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,106064A1602B2876,,Hoboken,0,,3,0
862,1602A2876,107334A1602B2876,,World Trade Center,1,,10,0
860,1602A2876,106087A1602B2876,,Hoboken,0,,3,0
859,1602A2876,105836A1602B2876,,Hoboken,0,,9,0
